SemSort,ID,Section,PINTCard,Aligned,AlignedCard,Level,BT,BT_ja,DT,Desc,Desc_ja,Explanation,Explanation2,Example,SyntSort,element,UBLdatatype,XPath,selectors,Code list,SyntaxCard,UBLOccurrence,CAR,AlignedRule,SharedRule,CodelistRule,PooledRule
3330,ibt-152,Aligned,0..1,,0..1,3,Invoiced item TAX rate,請求する品目に対する税率,Percentage,"The TAX rate, represented as percentage that applies to the invoiced item.",請求する品目に対する税率,請求する品目に対して適用される税率で、パーセントで表現。,,10,3940,cbc:Percent,udt:PercentType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:Percent,,,0..1,0..1,,"[aligned-ibrp-5-jp]-Each Invoice line (ibg-25) MUST be categorized with an Invoiced item tax category code (ibt-151) and Invoiced item tax rate (ibt-152)..
[aligned-ibrp-e-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Exempt from tax"", the Invoiced item tax rate (ibt-152) MUST be  (zero).
[aligned-ibrp-g-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Export"" the Invoiced item tax rate (ibt-152) MUST be  (zero).
[aligned-ibrp-o-5]-An Invoice line (ibg-25) where the tax category code (ibt-151) is ""Not subject to tax"" MUST not contain an Invoiced item tax rate (ibt-152).",,,"[aligned-ibrp-ae-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Reverse charge"" the Invoiced item tax rate (ibt-152) MUST be  (zero).
[aligned-ibrp-ae-8]-For each different value of tax category rate (ibt-119) where the tax category code (ibt-118) is """"Reverse charge"", the tax category taxable amount (ibt-116) in a tax breakdown (ibg-23) MUST equal the sum of Invoice line net amounts (ibt-131) plus the sum of document level charge amounts (ibt-99) minus the sum of document level allowance amounts (ibt-92) where the tax category code (ibt-151, ibt-12, ibt-95) is ""Standard rated"" and the tax rate (ibt-152, ibt-13, ibt-96) equals the tax category rate (ibt-119).
[aligned-ibrp-e-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Exempt from tax"", the Invoiced item tax rate (ibt-152) MUST be  (zero).
[aligned-ibrp-g-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Export"" the Invoiced item tax rate (ibt-152) MUST be  (zero).
[aligned-ibrp-ic-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Intracommunity supply"" the Invoiced item tax rate (ibt-152) MUST be  (zero).
[aligned-ibrp-o-5]-An Invoice line (ibg-25) where the tax category code (ibt-151) is ""Not subject to tax"" MUST not contain an Invoiced item tax rate (ibt-152).
[aligned-ibrp-s-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Standard rated"" the Invoiced item tax rate (ibt-152) MUST be greater than zero.
[aligned-ibrp-s-8]-For each different value of tax category rate (ibt-119) where the tax category code (ibt-118) is ""Standard rated"", the tax category taxable amount (ibt-116) in a tax breakdown (ibg-23) MUST equal the sum of Invoice line net amounts (ibt-131) plus the sum of document level charge amounts (ibt-99) minus the sum of document level allowance amounts (ibt-92) where the tax category code (ibt-151, ibt-12, ibt-95) is ""Standard rated"" and the tax rate (ibt-152, ibt-13, ibt-96) equals the tax category rate (ibt-119).
[aligned-ibrp-z-5]-In an Invoice line (ibg-25) where the Invoiced item tax category code (ibt-151) is ""Zero rated"" the Invoiced item tax rate (ibt-152) MUST be  (zero)."
3340,ibt-185,Aligned,0..1,Aligned,0..0,3,TAX exemption reason text,非課税理由テキスト,Code,A textual statement of the reason why the line amount is exempted from TAX or why no TAX is being charged,非課税理由テキスト,非課税または課税されない理由をコードで表現。,日本では使用しない。,,3960,cbc:TaxExemptionReasonCode,udt:CodeType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReasonCode,,,0..0,0..1,prohibit,,,,
3350,ibt-186,Aligned,0..1,Aligned,0..0,3,TAX exemption reason code,非課税理由コード,Text,A coded statement of the reason for why the line amount is exempted from TAX.,非課税理由コード,非課税または課税されない理由をテキストで表現。,日本では使用しない。,,3970,cbc:TaxExemptionReason,udt:TextType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReason,,,0..0,0..n,prohibit,,,,
3360,ibt-166,Aligned,0..1,,0..1,3,Unit TAX,請求する品目に対する単位数量当たりの税金額,Amount,A TAX amount that applied to each item unit.,請求する品目に対する単位数量当たりの税金額,請求する品目の単位数量に対して適用される税金額で、パーセントでなく金額で表現。,,,3950,cbc:PerUnitAmount,udt:AmountType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:PerUnitAmount,,,0..1,0..1,,,,,
3370,ibt-167,Aligned,0..1,,0..1,3,Tax Scheme,税スキーマ,Code,A code indicating the type of tax,税スキーマ,税の種類を示すコード。,日本の消費税については、VAT を使用する。,,3990,cbc:ID,udt:IdentifierType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cbc:ID,,,1..1,0..1,,,[ibr-cl-27]-The Tax scheme code (ibt-167) shall be from list of allowed tax schemes.,[ibr-cl-27]-The Tax scheme code (ibt-167) shall be from list of allowed tax schemes.,
3380,ibg-31,Shared,1..1,,1..1,2,ITEM INFORMATION,品目情報,,A group of business terms providing information about the goods and services invoiced.,品目情報,請求する財又はサービスに係る情報を提供するビジネス用語のグループ。,,,3790,cac:Item,cac:ItemType,/ubl:Invoice/cac:InvoiceLine/cac:Item,,,1..1,1..1,,,,,
3390,ibt-153,Shared,1..1,,1..1,3,Item name,品名,Text,A name for an item.,品名,取引品目の品名。,,原稿用紙（A4）,3810,cbc:Name,udt:NameType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cbc:Name,,,1..1,0..1,CAR-2,,[ibr-25]-Each Invoice line (ibg-25) MUST contain the Item name (ibt-153).,,
3400,ibt-154,Shared,0..1,,0..1,3,Item description,品目摘要,Text,A description for an item.,品目摘要,取引品目を説明した文章。,,,3800,cbc:Description,udt:TextType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cbc:Description,,,0..1,0..n,CAR-3,,,,
3410,ibt-155,Shared,0..1,,0..1,3,Item Seller's identifier,売り手による品目ID,Identifier,"An identifier, assigned by the Seller, for the item.",売り手による品目ID,売り手が取引品目に割当てたID,,,3850,cbc:ID,udt:IdentifierType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cbc:ID,,,1..1,1..1,,,,,
3420,ibt-156,Shared,0..1,,0..1,3,Item Buyer's identifier,買い手による品目ID,Identifier,"An identifier, assigned by the Buyer, for the item.",買い手による品目ID,買い手が取引品目に割当てたID,,,3830,cbc:ID,udt:IdentifierType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cbc:ID,,,1..1,1..1,,,,,
3430,ibt-157,Shared,0..1,,0..1,3,Item standard identifier,品目標準ID,Identifier,An item identifier based on a registered scheme.,品目標準ID,登録されているスキーマに基づいた品目ID。,,,3870,cbc:ID,udt:IdentifierType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ID,,,1..1,1..1,,,[ibr-64]-The Item standard identifier (ibt-157) MUST have a Scheme identifier.,[ibr-cl-21]-Item standard identifier scheme identifier MUST belong to the ISO 6523 ICD list.,
3440,ibt-157-1,Shared,1..1,,1..1,4,Scheme identifier,スキーマID,Code,The identification scheme shall be identified from the entries of the list published by the ISO/IEC 6523 maintenance agency.,,,,,3875,@schemeID,xsd:normalizedString,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ID/@schemeID,,,1..1,0..1,,,,,
3450,ibt-158,Shared,0..n,,0..n,3,Item classification identifier,品目分類ID,Identifier,A code for classifying the item by its type or nature.,品目分類ID,種類や性質によって品目を分類するコード。,分類コードは、さまざまな目的で類似したアイテムをグループ化できるようにするために使用。公共調達（CPV、eコマース（UNSPSC）など。,,3910,cbc:ItemClassificationCode,udt:CodeType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode,,,1..1,0..1,,,[ibr-65]-The Item classification identifier (ibt-158) MUST have a Scheme identifier.,[ibr-cl-13]-Item classification identifier identification scheme MUST be coded using one of the UNTDID 7143 list.,
3460,ibt-158-1,Shared,1..1,,1..1,4,Scheme identifier,スキーマID,Code,The identification scheme shall be chosen from the entries in UNTDID 7143 [6].,,,,,3912,@listID,xsd:normalizedString,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode/@listID,,,1..1,0..1,,,,,
3470,ibt-158-2,Shared,0..1,,0..1,4,Scheme version identifier,スキーマバージョンID,Text,The version of the identification scheme.,,,,,3914,@listVersionID,xsd:normalizedString,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode/@listVersionID,,,0..1,0..1,,,,,
3480,ibt-159,Shared,0..1,,0..1,3,Item country of origin,品目の原産国,Code,The code identifying the country from which the item originates.,品目の原産国,品目の原産国を識別するコード。,,,3890,cbc:IdentificationCode,udt:CodeType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry/cbc:IdentificationCode,,ISO3166,1..1,0..1,,,,,
3490,ibg-32,Shared,0..n,,0..n,3,ITEM ATTRIBUTES,品目属性,,A group of business terms providing information about properties of the goods and services invoiced.,品目属性,品目およびサービスのプロパティに関する情報を提供するビジネス用語のグループ。,,,4000,cac:AdditionalItemProperty,cac:ItemPropertyType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty,,,0..n,0..n,,,[ibr-54]-Each Item attribute (ibg-32) MUST contain an Item attribute name (ibt-16) and an Item attribute value (ibt-161).,,
3500,ibt-160,Shared,1..1,,1..1,4,Item attribute name,品目属性名,Text,The name of the attribute or property of the item.,品目属性名,品目の属性またはプロパティの名称。,(例) サイズ、色、数え方(日本語),数量単位,4010,cbc:Name,udt:NameType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Name,,,1..1,1..1,,,[ibr-54]-Each Item attribute (ibg-32) MUST contain an Item attribute name (ibt-16) and an Item attribute value (ibt-161).,,
3510,ibt-161,Shared,1..1,,1..1,4,Item attribute value,品目属性値,Text,The value of the attribute or property of the item.,品目属性値,品目の属性またはプロパティの値。,(例) SML、赤青緑、枚,枚,4020,cbc:Value,udt:TextType,/ubl:Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Value,,,1..1,0..1,CAR-2,,[ibr-54]-Each Item attribute (ibg-32) MUST contain an Item attribute name (ibt-16) and an Item attribute value (ibt-161).,,
,,,0..1,,,,Order and sales order reference,,,,,,,,1180,cac:OrderReference,cac:OrderReferenceType,/ubl:Invoice/cac:OrderReference,,,0..1,0..1,,,,,
,,,1..1,,,,Invoice document reference,,,,,,,,1220,cac:InvoiceDocumentReference,cac:DocumentReferenceType,/ubl:Invoice/cac:BillingReference/cac:InvoiceDocumentReference,,,1..1,0..1,,,,,
,,,0..1,,,,Despatch advice reference,,,,,,,,1250,cac:DespatchDocumentReference,cac:DocumentReferenceType,/ubl:Invoice/cac:DespatchDocumentReference,,,0..1,0..n,,,,,
,,,0..1,,,,Receipt advice reference,,,,,,,,1270,cac:ReceiptDocumentReference,cac:DocumentReferenceType,/ubl:Invoice/cac:ReceiptDocumentReference,,,0..1,0..n,,,,,
,,,0..1,,,,Tender or Lot reference,,,,,,,,1290,cac:OriginatorDocumentReference,cac:DocumentReferenceType,/ubl:Invoice/cac:OriginatorDocumentReference,,,0..1,0..n,,,,,
,,,0..1,,,,Contract reference,,,,,,,,1310,cac:ContractDocumentReference,cac:DocumentReferenceType,/ubl:Invoice/cac:ContractDocumentReference,,,0..1,0..n,,,,,
,,,0..1,,,,Additional document reference class,,,A syntax required class in which the invoice object identifier is nested.,,,,,1330,cac:AdditionalDocumentReference,cac:DocumentReferenceType,"/ubl:Invoice/cac:AdditionalDocumentReference[cbc:DocumentTypeCode = ""130""]","cbc:DocumentTypeCode = ""130""",,0..1,0..n,,,,,
,,,1..1,,,,Qualifier for syntax binding,,,The code value of 130 as Document type code qualifies the cbc:ID (ibt-018) as being an invoiced object identifier.,,,,,1350,cbc:DocumentTypeCode,udt:CodeType,"/ubl:Invoice/cac:AdditionalDocumentReference[cbc:DocumentTypeCode = ""130""]/cbc:DocumentTypeCode",,,1..1,,,,,,
,,,0..1,,,,Attachment,,,,,,,,1390,cac:Attachment,cac:AttachmentType,"/ubl:Invoice/cac:AdditionalDocumentReference[cbc:DocumentTypeCode != ""130""]/cac:Attachment",,,0..1,,,,,,
,,,0..1,,,,External reference,,,,,,,,1410,cac:ExternalReference,cac:ExternalReferenceType,"/ubl:Invoice/cac:AdditionalDocumentReference[cbc:DocumentTypeCode != ""130""]/cac:Attachment/cac:ExternalReference",,,0..1,0..1,,,,,
,,,0..1,,,,Project reference,,,,,,,,1430,cac:ProjectReference,cac:ProjectReferenceType,/ubl:Invoice/cac:ProjectReference,,,0..1,0..n,,,,,
,,,1..1,,,,Party,,,,,,,,1460,cac:Party,cac:PartyType,/ubl:Invoice/cac:AccountingSupplierParty/cac:Party,,,1..1,0..1,,,,,
,,,0..n,,,,,,,,,,,,1480,cac:PartyIdentification,cac:PartyIdentificationType,/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyIdentification,,,0..n,,,,,,
,,,0..1,,,,Bank assigned creditor identifier,,,,,,,,1500,cac:PartyIdentification,cac:PartyIdentificationType,"/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyIdentification[cac:ID/@schemeID = ""SEPA""]","cac:ID/@schemeID = ""SEPA""",,0..1,0..n,,,,,
,,,0..1,,,,Party name,,,,,,,,1520,cac:PartyName,cac:PartyNameType,/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyName,,,0..1,0..n,,,,,
,,,0..1,,,,Address line,,,,,,,,1600,cac:AddressLine,cac:AddressLineType,/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PostalAddress/cac:AddressLine,,,0..1,0..n,,,,,
,,,1..1,,,,Country,,,,,,,,1620,cac:Country,cac:CountryType,/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PostalAddress/cac:Country,,,1..1,0..1,,,,,
,,,0..1,,,,PARTY TAX,,,,,,,,1640,cac:PartyTaxScheme,cac:PartyTaxSchemeType,"/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme[cac:TaxScheme/cbc:ID = ""VAT""]","cac:TaxScheme/cbc:ID = ""VAT""",,0..1,0..n,,,,,
,,,1..1,,,,Tax scheme,,,Syntax required class,,,,,1660,cac:TaxScheme,cac:TaxSchemeType,"/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme[cac:TaxScheme/cbc:ID = ""VAT""]/cac:TaxScheme",,,1..1,,,,,,
,,,1..1,,,,Identifier scheme,,,Syntax required element. Use TAX code.,,,,,1670,cbc:ID,udt:IdentifierType,"/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme[cac:TaxScheme/cbc:ID = ""VAT""]/cac:TaxScheme/cbc:ID",,,1..1,,,,,,
,,,0..1,,,,PARTY TAX,,,,,,,,1680,cac:PartyTaxScheme,cac:PartyTaxSchemeType,"/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme[cac:TaxScheme/cbc:ID != ""VAT""]","cac:TaxScheme/cbc:ID != ""VAT""",,0..1,0..n,,,,,
,,,1..1,,,,Tax scheme,,,Syntax required class,,,,,1700,cac:TaxScheme,cac:TaxSchemeType,"/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme[cac:TaxScheme/cbc:ID != ""VAT""]/cac:TaxScheme",,,1..1,1..1,,,,,
,,,1..1,,,,,,,Syntax required element. Use TAX code.,,,,,1710,cbc:ID,udt:IdentifierType,"/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme[cac:TaxScheme/cbc:ID != ""VAT""]/cac:TaxScheme/cbc:ID",,,1..1,0..1,,,,,
,,,1..1,,,,Party legal entity,,,,,,,,1720,cac:PartyLegalEntity,cac:PartyLegalEntityType,/ubl:Invoice/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity,,,1..1,0..n,,,,,
,,,1..1,,,,Party,,,,,,,,1810,cac:Party,cac:PartyType,/ubl:Invoice/cac:AccountingCustomerParty/cac:Party,,,1..1,0..1,,,,,
,,,0..1,,,,,,,,,,,,1830,cac:PartyIdentification,cac:PartyIdentificationType,/ubl:Invoice/cac:AccountingCustomerParty/cac:Party/cac:PartyIdentification,,,0..1,0..n,,,,,
