Syn Sort,XPath,level,ref,datatype,occurrence
30270,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme,4,cac:PartyTaxScheme,PartyTaxSchemeType,0..n
30280,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme/cbc:RegistrationName,5,cbc:RegistrationName,Name,0..1
30290,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme/cbc:CompanyID,5,cbc:CompanyID,Identifier,0..1
30300,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme/cbc:TaxLevelCode,5,cbc:TaxLevelCode,Code,0..1
30310,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme/cbc:ExemptionReasonCode,5,cbc:ExemptionReasonCode,Code,0..1
30320,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme/cbc:ExemptionReason,5,cbc:ExemptionReason,Text,0..n
30330,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme/cac:RegistrationAddress,5,cac:RegistrationAddress,AddressType,0..1
30340,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme/cac:TaxScheme,5,cac:TaxScheme,TaxSchemeType,1..1
30350,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity,4,cac:PartyLegalEntity,PartyLegalEntityType,0..n
30360,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:RegistrationName,5,cbc:RegistrationName,Name,0..1
30370,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:CompanyID,5,cbc:CompanyID,Identifier,0..1
30380,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:RegistrationDate,5,cbc:RegistrationDate,Date,0..1
30390,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:RegistrationExpirationDate,5,cbc:RegistrationExpirationDate,Date,0..1
30400,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:CompanyLegalFormCode,5,cbc:CompanyLegalFormCode,Code,0..1
30410,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:CompanyLegalForm,5,cbc:CompanyLegalForm,Text,0..1
30420,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:SoleProprietorshipIndicator,5,cbc:SoleProprietorshipIndicator,Indicator,0..1
30430,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:CompanyLiquidationStatusCode,5,cbc:CompanyLiquidationStatusCode,Code,0..1
30440,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:CorporateStockAmount,5,cbc:CorporateStockAmount,Amount,0..1
30450,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cbc:FullyPaidSharesIndicator,5,cbc:FullyPaidSharesIndicator,Indicator,0..1
30460,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cac:RegistrationAddress,5,cac:RegistrationAddress,AddressType,0..1
30470,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme,5,cac:CorporateRegistrationScheme,CorporateRegistrationSchemeType,0..1
30480,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity/cac:ShareholderParty,5,cac:ShareholderParty,ShareholderPartyType,0..n
30490,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact,4,cac:Contact,ContactType,0..1
30500,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact/cbc:ID,5,cbc:ID,Identifier,0..1
30510,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact/cbc:Name,5,cbc:Name,Name,0..1
30520,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact/cbc:Telephone,5,cbc:Telephone,Text,0..1
30530,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact/cbc:Telefax,5,cbc:Telefax,Text,0..1
30540,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact/cbc:ElectronicMail,5,cbc:ElectronicMail,Text,0..1
30550,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact/cbc:Note,5,cbc:Note,Text,0..n
30560,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact/cac:OtherCommunication,5,cac:OtherCommunication,CommunicationType,0..n
30570,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person,4,cac:Person,PersonType,0..n
30580,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:ID,5,cbc:ID,Identifier,0..1
30590,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:FirstName,5,cbc:FirstName,Name,0..1
30600,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:FamilyName,5,cbc:FamilyName,Name,0..1
30610,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:Title,5,cbc:Title,Text,0..1
30620,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:MiddleName,5,cbc:MiddleName,Name,0..1
30630,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:OtherName,5,cbc:OtherName,Name,0..1
30640,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:NameSuffix,5,cbc:NameSuffix,Text,0..1
30650,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:JobTitle,5,cbc:JobTitle,Text,0..1
30660,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:NationalityID,5,cbc:NationalityID,Identifier,0..1
30670,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:GenderCode,5,cbc:GenderCode,Code,0..1
30680,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:BirthDate,5,cbc:BirthDate,Date,0..1
30690,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:BirthplaceName,5,cbc:BirthplaceName,Text,0..1
30700,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cbc:OrganizationDepartment,5,cbc:OrganizationDepartment,Text,0..1
30710,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cac:Contact,5,cac:Contact,ContactType,0..1
30720,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cac:FinancialAccount,5,cac:FinancialAccount,FinancialAccountType,0..1
30730,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person/cac:ResidenceAddress,5,cac:ResidenceAddress,AddressType,0..1
30740,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:AgentParty,4,cac:AgentParty,PartyType,0..1
30750,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:ServiceProviderParty,4,cac:ServiceProviderParty,ServiceProviderPartyType,0..n
30760,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:ServiceProviderParty/cbc:ID,5,cbc:ID,Identifier,0..1
30770,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:ServiceProviderParty/cbc:ServiceTypeCode,5,cbc:ServiceTypeCode,Code,0..1
30780,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:ServiceProviderParty/cbc:ServiceType,5,cbc:ServiceType,Text,0..n
30790,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:ServiceProviderParty/cac:SellerContact,5,cac:SellerContact,ContactType,0..1
30800,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PowerOfAttorney,4,cac:PowerOfAttorney,PowerOfAttorneyType,0..n
30810,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PowerOfAttorney/cbc:ID,5,cbc:ID,Identifier,0..1
30820,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PowerOfAttorney/cbc:IssueDate,5,cbc:IssueDate,Date,0..1
30830,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PowerOfAttorney/cbc:IssueTime,5,cbc:IssueTime,Time,0..1
30840,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PowerOfAttorney/cbc:Description,5,cbc:Description,Text,0..n
30850,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount,4,cac:FinancialAccount,FinancialAccountType,0..1
30860,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cbc:ID,5,cbc:ID,Identifier,0..1
30870,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cbc:Name,5,cbc:Name,Name,0..1
30880,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cbc:AliasName,5,cbc:AliasName,Name,0..1
30890,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cbc:AccountTypeCode,5,cbc:AccountTypeCode,Code,0..1
30900,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cbc:AccountFormatCode,5,cbc:AccountFormatCode,Code,0..1
30910,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cbc:CurrencyCode,5,cbc:CurrencyCode,Code,0..1
30920,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cbc:PaymentNote,5,cbc:PaymentNote,Text,0..n
30930,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cac:FinancialInstitutionBranch,5,cac:FinancialInstitutionBranch,BranchType,0..1
30940,/Invoice/cac:StatementDocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount/cac:Country,5,cac:Country,CountryType,0..1
30950,/Invoice/cac:OriginatorDocumentReference,1,cac:OriginatorDocumentReference,DocumentReferenceType,0..n
30960,/Invoice/cac:OriginatorDocumentReference/cbc:ID,2,cbc:ID,Identifier,1..1
30970,/Invoice/cac:OriginatorDocumentReference/cbc:CopyIndicator,2,cbc:CopyIndicator,Indicator,0..1
30980,/Invoice/cac:OriginatorDocumentReference/cbc:UUID,2,cbc:UUID,Identifier,0..1
30990,/Invoice/cac:OriginatorDocumentReference/cbc:IssueDate,2,cbc:IssueDate,Date,0..1
31000,/Invoice/cac:OriginatorDocumentReference/cbc:IssueTime,2,cbc:IssueTime,Time,0..1
31010,/Invoice/cac:OriginatorDocumentReference/cbc:DocumentTypeCode,2,cbc:DocumentTypeCode,Code,0..1
31020,/Invoice/cac:OriginatorDocumentReference/cbc:DocumentType,2,cbc:DocumentType,Text,0..1
31030,/Invoice/cac:OriginatorDocumentReference/cbc:XPath,2,cbc:XPath,Text,0..n
31040,/Invoice/cac:OriginatorDocumentReference/cbc:LanguageID,2,cbc:LanguageID,Identifier,0..1
31050,/Invoice/cac:OriginatorDocumentReference/cbc:LocaleCode,2,cbc:LocaleCode,Code,0..1
31060,/Invoice/cac:OriginatorDocumentReference/cbc:VersionID,2,cbc:VersionID,Identifier,0..1
31070,/Invoice/cac:OriginatorDocumentReference/cbc:DocumentStatusCode,2,cbc:DocumentStatusCode,Code,0..1
31080,/Invoice/cac:OriginatorDocumentReference/cbc:DocumentDescription,2,cbc:DocumentDescription,Text,0..n
31090,/Invoice/cac:OriginatorDocumentReference/cac:Attachment,2,cac:Attachment,AttachmentType,0..1
31100,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cbc:EmbeddedDocumentBinaryObject,3,cbc:EmbeddedDocumentBinaryObject,BinaryObject,0..1
31110,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference,3,cac:ExternalReference,ExternalReferenceType,0..1
31120,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:URI,4,cbc:URI,Identifier,0..1
31130,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:DocumentHash,4,cbc:DocumentHash,Text,0..1
31140,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:HashAlgorithmMethod,4,cbc:HashAlgorithmMethod,Text,0..1
31150,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:ExpiryDate,4,cbc:ExpiryDate,Date,0..1
31160,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:ExpiryTime,4,cbc:ExpiryTime,Time,0..1
31170,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:MimeCode,4,cbc:MimeCode,Code,0..1
31180,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:FormatCode,4,cbc:FormatCode,Code,0..1
31190,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:EncodingCode,4,cbc:EncodingCode,Code,0..1
31200,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:CharacterSetCode,4,cbc:CharacterSetCode,Code,0..1
31210,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:FileName,4,cbc:FileName,Name,0..1
31220,/Invoice/cac:OriginatorDocumentReference/cac:Attachment/cac:ExternalReference/cbc:Description,4,cbc:Description,Text,0..n
31230,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod,2,cac:ValidityPeriod,PeriodType,0..1
31240,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod/cbc:StartDate,3,cbc:StartDate,Date,0..1
31250,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod/cbc:StartTime,3,cbc:StartTime,Time,0..1
31260,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod/cbc:EndDate,3,cbc:EndDate,Date,0..1
31270,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod/cbc:EndTime,3,cbc:EndTime,Time,0..1
31280,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod/cbc:DurationMeasure,3,cbc:DurationMeasure,Measure,0..1
31290,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod/cbc:DescriptionCode,3,cbc:DescriptionCode,Code,0..n
31300,/Invoice/cac:OriginatorDocumentReference/cac:ValidityPeriod/cbc:Description,3,cbc:Description,Text,0..n
31310,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty,2,cac:IssuerParty,PartyType,0..1
31320,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cbc:MarkCareIndicator,3,cbc:MarkCareIndicator,Indicator,0..1
31330,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cbc:MarkAttentionIndicator,3,cbc:MarkAttentionIndicator,Indicator,0..1
31340,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cbc:WebsiteURI,3,cbc:WebsiteURI,Identifier,0..1
31350,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cbc:LogoReferenceID,3,cbc:LogoReferenceID,Identifier,0..1
31360,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cbc:EndpointID,3,cbc:EndpointID,Identifier,0..1
31370,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cbc:IndustryClassificationCode,3,cbc:IndustryClassificationCode,Code,0..1
31380,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PartyIdentification,3,cac:PartyIdentification,PartyIdentificationType,0..n
31390,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PartyIdentification/cbc:ID,4,cbc:ID,Identifier,1..1
31400,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PartyName,3,cac:PartyName,PartyNameType,0..n
31410,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PartyName/cbc:Name,4,cbc:Name,Name,1..1
31420,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:Language,3,cac:Language,LanguageType,0..1
31430,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:Language/cbc:ID,4,cbc:ID,Identifier,0..1
31440,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:Language/cbc:Name,4,cbc:Name,Name,0..1
31450,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:Language/cbc:LocaleCode,4,cbc:LocaleCode,Code,0..1
31460,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress,3,cac:PostalAddress,AddressType,0..1
31470,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:ID,4,cbc:ID,Identifier,0..1
31480,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AddressTypeCode,4,cbc:AddressTypeCode,Code,0..1
31490,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AddressFormatCode,4,cbc:AddressFormatCode,Code,0..1
31500,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Postbox,4,cbc:Postbox,Text,0..1
31510,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Floor,4,cbc:Floor,Text,0..1
31520,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Room,4,cbc:Room,Text,0..1
31530,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:StreetName,4,cbc:StreetName,Name,0..1
31540,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AdditionalStreetName,4,cbc:AdditionalStreetName,Name,0..1
31550,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BlockName,4,cbc:BlockName,Name,0..1
31560,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BuildingName,4,cbc:BuildingName,Name,0..1
31570,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BuildingNumber,4,cbc:BuildingNumber,Text,0..1
31580,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:InhouseMail,4,cbc:InhouseMail,Text,0..1
31590,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Department,4,cbc:Department,Text,0..1
31600,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:MarkAttention,4,cbc:MarkAttention,Text,0..1
31610,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:MarkCare,4,cbc:MarkCare,Text,0..1
31620,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:PlotIdentification,4,cbc:PlotIdentification,Text,0..1
31630,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CitySubdivisionName,4,cbc:CitySubdivisionName,Name,0..1
31640,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CityName,4,cbc:CityName,Name,0..1
31650,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:PostalZone,4,cbc:PostalZone,Text,0..1
31660,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CountrySubentity,4,cbc:CountrySubentity,Text,0..1
31670,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CountrySubentityCode,4,cbc:CountrySubentityCode,Code,0..1
31680,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Region,4,cbc:Region,Text,0..1
31690,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:District,4,cbc:District,Text,0..1
31700,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:TimezoneOffset,4,cbc:TimezoneOffset,Text,0..1
31710,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cac:AddressLine,4,cac:AddressLine,AddressLineType,0..n
31720,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cac:AddressLine/cbc:Line,5,cbc:Line,Text,1..1
31730,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cac:Country,4,cac:Country,CountryType,0..1
31740,/Invoice/cac:OriginatorDocumentReference/cac:IssuerParty/cac:PostalAddress/cac:Country/cbc:IdentificationCode,5,cbc:IdentificationCode,Code,0..1
